,match_id,player,batting_team,runs,balls_faced,fours,sixes,is_dismissed,dismissal_kind,inning,strike_rate,balls_bowled,runs_conceded,dot_balls,wickets,overs,economy,maidens,catches,run_outs,direct_run_out,date,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,fantasy_points
2459,1254110,S Dhawan,Delhi Capitals,39.0,35.0,3.0,2.0,1.0,caught,2.0,111.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,63.0
2460,1254110,SN Thakur,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,13.0,12.0,2.0,4.0,3.25,0.0,0.0,0.0,0.0,2021-10-04,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,78.0
2461,1254110,SO Hetmyer,Delhi Capitals,28.0,21.0,2.0,1.0,0.0,0,2.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,44.0
2462,1254110,SS Iyer,Delhi Capitals,2.0,7.0,0.0,0.0,1.0,caught,2.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021-10-04,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,18.0
2463,1254111,AK Markram,Punjab Kings,26.0,21.0,2.0,1.0,0.0,0,2.0,123.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,67.0
2464,1254111,AU Rashid,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,35.0,6.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,2.0
2465,1254111,Arshdeep Singh,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,29.0,14.0,5.0,4.0,7.25,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,188.0
2466,1254111,C Sakariya,Rajasthan Royals,7.0,6.0,1.0,0.0,1.0,caught and bowled,1.0,116.66666666666667,19.0,30.0,6.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,45.0
2467,1254111,CH Morris,Rajasthan Royals,5.0,5.0,0.0,0.0,1.0,caught,1.0,100.0,29.0,41.0,10.0,0.0,4.0,10.25,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,13.0
2468,1254111,DJ Hooda,Punjab Kings,0.0,2.0,0.0,0.0,1.0,caught,2.0,0.0,12.0,37.0,2.0,0.0,2.0,18.5,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,-6.0
2469,1254111,E Lewis,Rajasthan Royals,36.0,22.0,7.0,1.0,1.0,caught,1.0,163.63636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,74.0
2470,1254111,FA Allen,Punjab Kings,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,8.0
2471,1254111,Harpreet Brar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,17.0,4.0,1.0,3.0,5.666666666666667,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,38.0
2472,1254111,IC Porel,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,37.0,12.0,1.0,4.0,9.25,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,42.0
2473,1254111,KL Rahul,Punjab Kings,49.0,36.0,4.0,2.0,1.0,caught,2.0,136.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,87.0
2474,1254111,Kartik Tyagi,Rajasthan Royals,1.0,3.0,0.0,0.0,1.0,bowled,1.0,33.33333333333333,25.0,28.0,12.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,81.0
2475,1254111,LS Livingstone,Rajasthan Royals,25.0,19.0,2.0,1.0,1.0,caught,1.0,131.57894736842107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,49.0
2476,1254111,MA Agarwal,Punjab Kings,67.0,46.0,7.0,2.0,1.0,caught,2.0,145.65217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,133.0
2477,1254111,MK Lomror,Rajasthan Royals,43.0,18.0,2.0,4.0,1.0,caught,1.0,238.88888888888889,6.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,81.0
2478,1254111,Mohammed Shami,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,21.0,13.0,3.0,4.0,5.25,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,111.0
2479,1254111,Mustafizur Rahman,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,30.0,7.0,0.0,4.0,7.5,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,7.0
2480,1254111,N Pooran,Punjab Kings,32.0,22.0,1.0,2.0,1.0,caught,2.0,145.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,50.0
2481,1254111,R Parag,Rajasthan Royals,4.0,5.0,0.0,0.0,1.0,caught,1.0,80.0,6.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,4.0
2482,1254111,R Tewatia,Rajasthan Royals,2.0,6.0,0.0,0.0,1.0,bowled,1.0,33.33333333333333,19.0,22.0,4.0,1.0,3.0,7.333333333333333,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,36.0
2483,1254111,SV Samson,Rajasthan Royals,4.0,5.0,0.0,0.0,1.0,caught,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,20.0
2484,1254111,YBK Jaiswal,Rajasthan Royals,49.0,36.0,6.0,2.0,1.0,caught,1.0,136.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-21,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,87.0
2485,1254112,A Nortje,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,19.0,15.0,1.0,4.0,4.75,1.0,1.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,71.0
2486,1254112,AR Patel,Delhi Capitals,9.0,10.0,1.0,0.0,1.0,lbw,2.0,90.0,25.0,20.0,9.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,120.0
2487,1254112,Avesh Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,14.0,17.0,3.0,4.0,3.5,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,117.0
2488,1254112,HH Pandya,Mumbai Indians,17.0,18.0,2.0,0.0,1.0,bowled,1.0,94.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,33.0
2489,1254112,J Yadav,Mumbai Indians,11.0,4.0,1.0,1.0,1.0,caught,1.0,275.0,25.0,30.0,10.0,2.0,4.0,7.5,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,91.0
2490,1254112,JJ Bumrah,Mumbai Indians,1.0,1.0,0.0,0.0,0.0,0,1.0,100.0,24.0,29.0,10.0,1.0,4.0,7.25,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,41.0
2491,1254112,K Rabada,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,31.0,10.0,0.0,4.0,7.75,0.0,2.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,26.0
2492,1254112,KA Pollard,Mumbai Indians,6.0,12.0,0.0,0.0,1.0,bowled,1.0,50.0,8.0,7.0,4.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,12.0
2493,1254112,KH Pandya,Mumbai Indians,13.0,15.0,1.0,1.0,0.0,0,1.0,86.66666666666667,13.0,18.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,58.0
2494,1254112,NM Coulter-Nile,Mumbai Indians,1.0,2.0,0.0,0.0,1.0,bowled,1.0,50.0,24.0,19.0,12.0,1.0,4.0,4.75,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,49.0
2495,1254112,PP Shaw,Delhi Capitals,6.0,7.0,1.0,0.0,1.0,lbw,2.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,10.0
2496,1254112,Q de Kock,Mumbai Indians,19.0,18.0,1.0,1.0,1.0,caught,1.0,105.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,29.0
2497,1254112,R Ashwin,Delhi Capitals,20.0,21.0,0.0,1.0,0.0,0,2.0,95.23809523809523,26.0,39.0,8.0,1.0,4.0,9.75,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,64.0
2498,1254112,RG Sharma,Mumbai Indians,7.0,11.0,1.0,0.0,1.0,caught,1.0,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,17.0
2499,1254112,RR Pant,Delhi Capitals,26.0,22.0,3.0,1.0,1.0,caught,2.0,118.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,52.0
2500,1254112,S Dhawan,Delhi Capitals,8.0,7.0,0.0,1.0,1.0,run out,2.0,114.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,14.0
2501,1254112,SA Yadav,Mumbai Indians,33.0,26.0,2.0,2.0,1.0,caught,1.0,126.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,53.0
2502,1254112,SO Hetmyer,Delhi Capitals,15.0,8.0,2.0,0.0,1.0,caught,2.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,23.0
2503,1254112,SPD Smith,Delhi Capitals,9.0,8.0,0.0,1.0,1.0,bowled,2.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,23.0
2504,1254112,SS Iyer,Delhi Capitals,33.0,36.0,2.0,0.0,0.0,0,2.0,91.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,41.0
2505,1254112,SS Tiwary,Mumbai Indians,15.0,19.0,1.0,0.0,1.0,caught,1.0,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,19.0
2506,1254112,TA Boult,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,23.0,8.0,1.0,4.0,5.75,0.0,0.0,0.0,0.0,2021-10-02,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,42.0
2507,1254113,AB de Villiers,Royal Challengers Bangalore,12.0,11.0,0.0,1.0,1.0,caught,1.0,109.09090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,26.0
2508,1254113,AT Rayudu,Chennai Super Kings,32.0,22.0,3.0,1.0,1.0,caught,2.0,145.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,60.0
2509,1254113,D Padikkal,Royal Challengers Bangalore,70.0,51.0,5.0,3.0,1.0,caught,1.0,137.2549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,118.0
2510,1254113,DJ Bravo,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,23.0,11.0,3.0,4.0,5.75,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,109.0
2511,1254113,DL Chahar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,35.0,7.0,1.0,4.0,8.75,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,37.0
2512,1254113,F du Plessis,Chennai Super Kings,31.0,26.0,2.0,2.0,1.0,caught,2.0,119.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,51.0
2513,1254113,GJ Maxwell,Royal Challengers Bangalore,11.0,9.0,0.0,1.0,1.0,caught,1.0,122.22222222222223,12.0,17.0,3.0,1.0,2.0,8.5,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,50.0
2514,1254113,HV Patel,Royal Challengers Bangalore,3.0,5.0,0.0,0.0,1.0,caught,1.0,60.0,22.0,22.0,9.0,2.0,3.0,7.333333333333333,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,72.0
2515,1254113,JR Hazlewood,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,33.0,8.0,0.0,4.0,8.25,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,8.0
2516,1254113,MM Ali,Chennai Super Kings,23.0,19.0,0.0,2.0,1.0,caught,2.0,121.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,35.0
2517,1254113,MS Dhoni,Chennai Super Kings,11.0,9.0,2.0,0.0,0.0,0,2.0,122.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,19.0
2518,1254113,Mohammed Siraj,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,23.0,5.0,0.0,3.0,7.666666666666667,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,5.0
2519,1254113,Navdeep Saini,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,25.0,4.0,0.0,2.0,12.5,0.0,1.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,6.0
2520,1254113,PWH de Silva,Royal Challengers Bangalore,1.0,1.0,0.0,0.0,0.0,0,1.0,100.0,24.0,40.0,7.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,6.0
2521,1254113,RA Jadeja,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,31.0,7.0,0.0,4.0,7.75,0.0,2.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,23.0
2522,1254113,RD Gaikwad,Chennai Super Kings,38.0,26.0,4.0,1.0,1.0,caught,2.0,146.15384615384613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,62.0
2523,1254113,SK Raina,Chennai Super Kings,17.0,11.0,2.0,1.0,0.0,0,2.0,154.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,62.0
2524,1254113,SN Thakur,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,29.0,9.0,2.0,4.0,7.25,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,69.0
2525,1254113,TH David,Royal Challengers Bangalore,1.0,3.0,0.0,0.0,1.0,caught,1.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,1.0
2526,1254113,V Kohli,Royal Challengers Bangalore,53.0,42.0,6.0,1.0,1.0,caught,1.0,126.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,107.0
2527,1254113,YS Chahal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,25.0,11.0,1.0,4.0,6.25,0.0,0.0,0.0,0.0,2021-09-24,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,43.0
2528,1254114,A Nortje,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,31.0,7.0,1.0,4.0,7.75,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,37.0
2529,1254114,AR Patel,Delhi Capitals,10.0,11.0,1.0,0.0,1.0,caught,1.0,90.9090909090909,18.0,23.0,7.0,0.0,3.0,7.666666666666667,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,29.0
2530,1254114,AT Rayudu,Chennai Super Kings,1.0,3.0,0.0,0.0,0.0,0,2.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0
2531,1254114,Avesh Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,46.0,9.0,1.0,4.0,11.5,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,35.0
2532,1254114,DJ Bravo,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,29.0,6.0,1.0,3.0,9.666666666666666,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,36.0
2533,1254114,DL Chahar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,25.0,6.0,0.0,3.0,8.333333333333334,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,6.0
2534,1254114,F du Plessis,Chennai Super Kings,1.0,2.0,0.0,0.0,1.0,bowled,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,9.0
2535,1254114,JR Hazlewood,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,29.0,13.0,2.0,4.0,7.25,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,73.0
2536,1254114,K Rabada,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,23.0,5.0,1.0,3.0,7.666666666666667,0.0,1.0,1.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,49.0
2537,1254114,MJ Santner,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,8.0
2538,1254114,MM Ali,Chennai Super Kings,16.0,12.0,2.0,0.0,1.0,caught,2.0,133.33333333333331,25.0,26.0,6.0,1.0,4.0,6.5,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,64.0
2539,1254114,MS Dhoni,Chennai Super Kings,18.0,7.0,3.0,1.0,0.0,0,2.0,257.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,44.0
2540,1254114,PP Shaw,Delhi Capitals,60.0,34.0,7.0,3.0,1.0,caught,1.0,176.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,120.0
2541,1254114,R Ashwin,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,19.0,0.0,0.0,2.0,9.5,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,0.0
2542,1254114,RA Jadeja,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,23.0,4.0,1.0,3.0,7.666666666666667,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,42.0
2543,1254114,RD Gaikwad,Chennai Super Kings,70.0,50.0,5.0,2.0,2.0,run outcaught,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,120.0
2544,1254114,RR Pant,Delhi Capitals,51.0,38.0,3.0,2.0,0.0,0,1.0,134.21052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,85.0
2545,1254114,RV Uthappa,Chennai Super Kings,63.0,45.0,7.0,2.0,1.0,caught,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,113.0
2546,1254114,S Dhawan,Delhi Capitals,7.0,7.0,1.0,0.0,1.0,caught,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,11.0
2547,1254114,SN Thakur,Chennai Super Kings,0.0,2.0,0.0,0.0,1.0,caught,2.0,0.0,20.0,34.0,7.0,0.0,3.0,11.333333333333334,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0
2548,1254114,SO Hetmyer,Delhi Capitals,37.0,27.0,3.0,1.0,1.0,caught,1.0,137.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,57.0
2549,1254114,SS Iyer,Delhi Capitals,1.0,8.0,0.0,0.0,1.0,caught,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,23.0
2550,1254114,TK Curran,Delhi Capitals,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,24.0,27.0,8.0,3.0,4.0,6.75,0.0,0.0,0.0,0.0,2021-10-10,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,104.0
2551,1254115,AB de Villiers,Royal Challengers Bangalore,11.0,9.0,1.0,0.0,1.0,bowled,1.0,122.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,31.0
2552,1254115,CV Varun,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,20.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,11.0
2553,1254115,D Padikkal,Royal Challengers Bangalore,21.0,19.0,2.0,0.0,1.0,bowled,1.0,110.5263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,29.0
2554,1254115,DT Christian,Royal Challengers Bangalore,9.0,8.0,1.0,0.0,0.0,0,1.0,112.5,12.0,27.0,3.0,0.0,2.0,13.5,0.0,0.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,10.0
2555,1254115,EJG Morgan,Kolkata Knight Riders,5.0,7.0,0.0,0.0,0.0,0,2.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,5.0
2556,1254115,GHS Garton,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,29.0,4.0,0.0,3.0,9.666666666666666,0.0,0.0,0.0,0.0,2021-10-11,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,4.0
